Population size (popsize) =   100
Chromosome length (lchrom) =    24
Maximum # of generations (maxgen) 100000
Crossover probability (pcross) = 6.00000e-01
Mutation probability (pmutation) = 3.33000e-02

 Initial Generation Statistics
---------------------------------

Initial population maximum fitness = 7.22030e+02
Initial population average fitness = -4.02455e+05
Initial population minimum fitness = -2.23899e+06
Initial population sum of  fitness = -4.02455e+07



Generation #    1 data (lchrom    24)
No. parent1 parent2      x     fitness
----------------------------------
Old Generation of Generation No.     1
   34    68    48 1.252e+01 6.197e+00 5.790e+00    -1.479e+06
   35     4     6 -1.780e+01 1.148e+01 6.958e+00    9.944e+01
   36     4     6 1.870e+00 8.098e+00 -1.538e+01    -2.859e+05
   37    86    38 1.373e+01 8.184e+00 -1.786e+01    -1.565e+04
   38    86    38 6.336e-01 -3.083e+00 1.265e+01    -4.119e+05
   39    77     6 -2.462e+00 -1.901e+01 6.958e+00    -2.102e+05
   40    77     6 6.873e+00 -1.146e+01 5.239e+00    -4.988e+03
   41    43    21 -1.838e+01 1.932e+01 4.592e+00    -3.042e+04
   42    43    21 1.207e+01 -1.444e+01 -1.589e+01    -4.419e+03
   43    11    56 5.081e+00 -1.591e+00 -1.868e+01    -2.300e+05
   44    11    56 1.317e+01 9.981e+00 -4.374e+00    -1.924e+04
   45    93     9 1.484e+01 1.203e+01 1.180e+01    -1.494e+06
   46    93     9 -6.754e+00 -1.205e+01 -1.282e+01    -4.843e+04
   47    33     2 1.240e+00 1.258e+01 -6.152e-01    -1.739e+05
   48    33     2 -1.675e+01 5.731e+00 5.337e-01    -1.346e+05
   49    66    87 -1.367e+01 -8.641e-02 -4.321e+00    -3.261e+05
   50    66    87 -7.373e+00 -9.125e+00 -2.889e+00    -4.328e+05
   51    11    82 1.318e+01 9.981e+00 1.125e+01    -1.183e+06
   52    11    82 -1.549e+01 5.744e+00 -4.304e+00    -1.662e+03
   53    12    47 7.431e-01 7.929e+00 -1.943e+01    -1.150e+05
   54    12    47 -7.188e+00 -1.896e+01 -4.987e+00    -2.077e+06
   55    59     2 -1.987e+01 -1.739e+01 -6.154e-01    -1.435e+06
   56    59     2 -1.559e+01 -1.030e+01 -1.193e+01    -7.020e+05
   57    16    30 -1.275e+01 -1.703e+01 -1.422e+01    -1.936e+06
   58    16    30 1.224e+01 -1.448e+01 -1.825e+01    -2.705e+05
   59    17    82 -1.110e+01 5.124e+00 1.132e+01    -2.795e+04
   60    17    82 -1.549e+01 1.462e+01 -1.072e+01    -1.090e+05
   61    29    82 8.029e+00 -5.117e+00 1.132e+01    -2.018e+05
   62    29    82 -1.549e+01 -1.762e+01 -6.386e+00    -4.739e+05
   63    47    67 2.147e-01 -4.492e+00 1.955e+01    -2.325e+05
   64    47    67 2.758e+00 8.067e+00 -1.943e+01    -9.222e+05
   65    50    99 4.327e+00 -6.870e+00 1.386e+01    -1.273e+05
   66    50    99 1.933e+01 8.252e+00 -3.942e+00    -1.717e+06
   67    15    82 -6.028e+00 -1.095e+01 1.068e+01    -3.899e+04
   68    15    82 -1.502e+01 -5.124e+00 1.632e+01    -8.879e+04
   69    68    65 -3.584e+00 1.122e+01 7.246e+00    -2.210e+05
   70    68    65 -2.728e+00 3.349e+00 1.388e+01    -6.123e+04
   71    83    16 -5.995e+00 -1.763e+01 -1.825e+01    -1.754e+06
   72    83    16 -1.275e+01 -4.631e+00 -1.015e+01    -1.269e+06
   73    25    72 2.189e+00 -1.223e+01 1.540e+01    -2.799e+04
   74    25    72 1.398e+01 1.753e+01 -1.545e+01    -2.201e+06
   75    72    54 1.398e+01 -1.754e+01 -1.545e+01    -3.612e+05
   76    72    54 6.816e+00 1.569e+01 1.223e+01    -4.909e+04
   77    32    61 -1.785e+01 1.544e+01 3.966e+00    -2.004e+03
   78    32    61 7.372e+00 9.784e+00 -7.703e+00    -4.456e+05
   79    72    80 1.398e+01 -1.879e+01 -1.545e+01    -4.103e+05
   80    72    80 7.601e+00 -2.617e+00 -4.792e+00    -1.090e+05
   81     9    61 -6.441e+00 1.201e+01 1.179e+01    -3.011e+05
   82     9    61 7.060e+00 9.823e+00 3.966e+00    -8.219e+05
   83    91     8 -9.164e-01 -5.364e+00 -1.646e+01    -5.165e+05
   84    91     8 -5.326e+00 1.023e+01 -3.365e+00    -1.329e+05
   85    22    21 -6.610e+00 1.146e+01 -1.589e+01    -1.210e+05
   86    22    21 1.934e+00 1.443e+01 -1.010e+01    4.900e+02
   87    16     8 -1.275e+01 -1.446e+01 -1.825e+01    -2.066e+06
   88    16     8 -5.326e+00 5.881e+00 -1.646e+01    -3.124e+05
   89    68    93 1.642e+01 1.498e+01 7.246e+00    -1.493e+06
   90    68    93 1.234e+01 1.264e+01 -1.282e+01    -1.038e+06
   91    15    34 -5.715e+00 -1.096e+01 1.568e+01    -2.421e+02
   92    15    34 -1.413e+01 -6.600e+00 -8.987e+00    -2.472e+04
   93    20    74 -1.932e+01 1.013e+01 9.828e-01    -6.671e+04
   94    20    74 -1.110e+01 1.361e+01 -2.597e-01    -1.164e+04
   95    54    47 6.816e+00 -8.056e+00 -1.943e+01    -4.269e+05
   96    54    47 5.215e+00 1.574e+01 1.223e+01    -1.571e+03
   97    64    65 -2.572e+00 -3.526e+00 1.388e+01    -5.985e+04
   98    64    65 1.906e+01 -1.817e+01 -1.654e+00    -2.175e+05
   99    40    77 -7.944e+00 1.900e+01 5.239e+00    -2.652e+05
  100    40    77 -2.462e+00 -4.626e+00 1.827e+01    -2.715e+03
New (    1) generation's statistics
 max=4.89959e+02 avg=-4.80400e+05 min=-2.20128e+06 sum=-4.80400e+07
 nmutation=0     ncross=35

Max of all generations
occurred in generation no.    0 
chromosome variables
 12394882 9948815 2847714
design variables
 9.552e+00 3.720e+00 -1.321e+01
raw fitness = 722.030077
Generation #100001 data (lchrom    24)
No. parent1 parent2      x     fitness
----------------------------------
Old Generation of Generation No. 100001
    1    34    82 8.709e+00 -8.004e-02 -5.838e+00    -7.100e+03
    2    34    82 1.462e+00 -1.500e+01 -1.199e+01    -3.752e+05
    3    99    32 -4.537e+00 -5.270e+00 8.216e+00    -1.810e+03
    4    99    32 -9.693e+00 -6.354e+00 -8.216e+00    -6.060e+04
    5     7    61 -2.188e+00 -5.307e+00 1.928e+01    -1.381e+05
    6     7    61 -1.170e+01 6.573e+00 -4.330e+00    -1.999e+05
    7    51    45 5.472e-01 6.214e+00 -9.120e+00    -4.849e+03
    8    51    45 8.010e-01 1.710e+01 3.021e+00    -7.646e+04
    9    69    26 1.173e+01 -8.201e+00 -9.286e+00    -3.265e+04
   10    69    26 -4.803e+00 5.322e+00 -5.094e+00    -7.614e+04
   11    88    52 -9.061e+00 -1.240e+01 3.053e+00    -3.382e+05
   12    88    52 5.782e+00 -1.249e+01 6.922e+00    -1.279e+04
   13    89    72 -8.588e+00 1.393e+01 -9.909e+00    -2.021e+04
   14    89    72 9.968e+00 -1.244e+01 1.811e+01    -1.529e+05
   15    23    99 -1.975e+01 1.510e+01 -9.910e+00    -2.114e+05
   16    23    99 -4.850e+00 -6.510e+00 -8.216e+00    -4.518e+05
   17    21    79 1.462e+00 -3.405e+00 1.435e+01    -1.533e+05
   18    21    79 6.721e+00 -2.970e+00 9.283e+00    -3.270e+05
   19    85    27 1.697e-01 2.928e-01 9.911e+00    -1.069e+05
   20    85    27 7.440e+00 -1.077e+01 9.268e+00    -4.259e+04
   21    28    14 5.205e+00 -7.416e+00 6.924e+00    -2.153e+04
   22    28    14 8.010e-01 1.014e+01 -9.117e+00    -3.186e+05
   23    34   100 8.709e+00 -1.015e+01 -1.412e+01    -2.416e+05
   24    34   100 7.362e+00 -8.003e-02 5.838e+00    -4.607e+04
   25    18    76 6.051e-01 -1.007e+01 -6.576e+00    -2.567e+05
   26    18    76 2.053e+00 -1.001e+01 2.172e+00    -2.106e+05
   27    47    73 2.533e+00 1.889e+00 8.216e+00    -1.590e+05
   28    47    73 1.994e-02 -1.447e+01 8.954e+00    -3.823e+04
   29    26    12 1.174e+01 1.556e+01 6.263e+00    -1.126e+06
   30    26    12 1.173e+01 -8.202e+00 -9.286e+00    -9.515e+04
   31    26    26 1.173e+01 -9.452e+00 -9.286e+00    -4.864e+04
   32    26    26 1.173e+01 -8.358e+00 -9.286e+00    -3.447e+04
   33    21    49 1.462e+00 1.873e+01 -5.563e+00    -2.136e+05
   34    21    49 1.746e-01 1.331e+01 5.646e+00    -6.222e+04
   35     7    22 -1.219e+01 6.602e+00 4.330e+00    -9.376e+02
   36     7    22 2.367e+00 -1.501e+01 1.199e+01    -6.862e+04
   37    63    30 6.447e+00 2.604e+00 1.009e+01    -3.657e+05
   38    63    30 8.991e+00 -1.390e+01 -9.158e-01    -2.623e+04
   39    14    25 7.814e-01 1.548e+01 -6.263e+00    -9.936e+04
   40    14    25 -1.347e+01 1.990e+01 6.927e+00    4.122e+02
   41    75    98 2.119e-01 -1.180e+01 1.763e+01    -3.571e+04
   42    75    98 -1.830e+01 1.472e+01 6.917e+00    -1.969e+05
   43    69     2 -2.303e+00 5.087e+00 6.937e+00    -9.386e+04
   44    69     2 -1.576e+00 -1.785e+00 -5.104e+00    -1.207e+04
   45    48     2 -1.283e+00 -6.783e+00 -6.927e+00    -2.242e+05
   46    48     2 5.933e+00 -2.404e+00 -9.279e+00    -1.087e+04
   47     9    40 9.901e+00 -9.825e+00 5.646e+00    -3.209e+04
   48     9    40 4.459e-01 7.397e+00 6.608e+00    -1.813e+05
   49    65    16 -1.219e+01 -2.486e+00 8.216e+00    -4.104e+04
   50    65    16 7.036e+00 1.671e+00 4.331e+00    -2.857e+05
   51    26    44 -5.773e+00 6.068e+00 8.219e+00    -7.187e+04
   52    26    44 1.086e+01 -8.182e+00 -9.278e+00    -1.180e+05
   53    46    58 2.496e+00 1.048e+01 4.330e+00    -2.989e+05
   54    46    58 1.373e+00 -6.230e+00 -5.859e+00    4.093e+02
   55    48    97 6.237e+00 8.597e+00 9.279e+00    -5.809e+05
   56    48    97 7.185e+00 1.790e+01 9.279e+00    -1.180e+06
   57    44    96 -4.767e+00 6.224e+00 6.784e+00    -6.729e+04
   58    44    96 -3.774e+00 1.445e+01 2.902e+00    -3.043e+05
   59     2    63 1.843e+01 2.604e+00 8.376e-01    -4.778e+05
   60     2    63 -1.355e+01 -7.408e+00 6.927e+00    -4.041e+05
   61    69    21 -2.298e+00 5.400e+00 -6.156e+00    -8.619e+03
   62    69    21 1.462e+00 -1.342e+01 -1.440e+01    -3.278e+05
   63    27    27 2.435e+00 1.048e+01 9.268e+00    -4.915e+05
   64    27    27 2.479e+00 1.048e+01 9.268e+00    -4.934e+05
   65    21    80 1.462e+00 -1.340e+01 5.646e+00    -3.902e+04
   66    21    80 -1.924e+01 -1.466e+01 6.917e+00    -7.977e+05
   67    52     1 5.782e+00 1.390e+01 2.423e+00    -4.884e+05
   68    52     1 9.556e+00 -9.912e+00 3.053e+00    -3.656e+03
   69     4    16 1.855e+00 1.890e+00 -8.216e+00    -1.929e+04
   70     4    16 6.409e+00 1.539e+01 -8.765e+00    -1.838e+05
   71    11    95 6.529e+00 7.978e+00 4.267e+00    -3.519e+05
   72    11    95 4.800e+00 1.719e+01 7.615e+00    -6.892e+05
   73    79    62 1.672e+01 -3.048e+00 -9.283e+00    -1.862e+04
   74    79    62 5.155e+00 -1.040e+00 7.023e+00    -2.602e+04
   75   100    12 7.362e+00 -1.015e+01 6.620e+00    -1.405e+04
   76   100    12 1.174e+01 -4.444e+00 3.763e+00    -1.929e+05
   77     3    25 9.061e+00 -1.235e+01 -9.313e+00    -1.584e+05
   78     3    25 -1.347e+01 1.548e+01 -6.263e+00    -5.275e+04
   79    19    80 1.745e-01 3.202e+00 9.283e+00    -1.596e+05
   80    19    80 -1.924e+01 -1.466e+01 6.917e+00    -6.053e+05
   81     7    99 -1.219e+01 6.602e+00 -1.830e+00    -5.431e+04
   82     7    99 -1.100e+00 -6.510e+00 8.216e+00    -8.846e+04
   83    68    42 -2.271e+00 6.358e+00 1.197e+01    -2.571e+05
   84    68    42 5.517e+00 -1.390e+01 1.912e+01    -1.219e+04
   85    31    32 -1.630e+01 6.264e+00 8.216e+00    -2.669e+03
   86    31    32 -9.693e+00 -1.224e+01 -1.873e+01    -1.875e+05
   87    77    90 5.462e+00 1.513e+01 1.199e+01    -1.061e+06
   88    77    90 1.855e+00 5.073e+00 1.069e+01    -3.572e+05
   89    70    44 5.020e+00 1.444e+01 8.216e+00    -7.655e+05
   90    70    44 -4.767e+00 6.087e+00 -9.267e+00    -9.033e+04
   91    48     9 6.213e+00 -2.413e+00 -6.608e+00    -7.218e+03
   92    48     9 -1.760e+01 9.540e+00 -9.279e+00    -2.144e+05
   93    16    93 -1.296e+01 1.889e+00 8.216e+00    -7.476e+03
   94    16    93 -1.263e+01 -1.498e+01 -5.646e+00    -3.755e+05
   95    17    83 -1.921e+01 8.210e+00 -9.266e+00    -4.100e+05
   96    17    83 1.719e+00 -5.069e+00 4.313e+00    -1.586e+05
   97    45    25 8.010e-01 6.211e+00 -9.120e+00    -3.726e+03
   98    45    25 -1.347e+01 1.610e+01 -6.263e+00    -4.149e+04
   99    69    75 -1.991e+00 5.087e+00 5.094e+00    -6.645e+04
  100    69    75 -1.994e+01 1.472e+01 -5.667e+00    4.107e+02
New Generation of Generation No. 100001
    1   100    32 1.173e+01 1.164e+01 9.286e+00    -1.066e+06
    2   100    32 -1.994e+01 -5.283e+00 5.667e+00    -2.534e+05
    3    19    78 1.697e-01 2.793e+00 9.912e+00    -1.651e+05
    4    19    78 -1.345e+01 1.548e+01 -6.264e+00    -1.422e+05
    5    42    11 -1.830e+01 -1.240e+01 -3.053e+00    -1.139e+06
    6    42    11 -9.060e+00 1.222e+01 -6.917e+00    5.865e+02
    7    70    68 6.408e+00 -1.461e+01 8.765e+00    2.955e+02
    8    70    68 9.551e+00 8.822e-02 -3.053e+00    -3.380e+05
    9    32     2 1.173e+01 1.644e+00 9.286e+00    -5.127e+05
   10    32     2 1.461e+00 2.000e+01 1.199e+01    -9.450e+05
   11    22    84 8.010e-01 1.014e+01 9.118e+00    -4.018e+05
   12    22    84 5.517e+00 -1.390e+01 -1.912e+01    8.390e+01
   13    96     3 2.344e+00 1.434e+01 -4.313e+00    -1.526e+05
   14    96     3 -4.537e+00 1.473e+01 -8.216e+00    -3.402e+04
   15    77    41 9.061e+00 -1.237e+01 1.569e+01    -1.525e+05
   16    77    41 2.900e-01 -1.180e+01 -9.872e+00    -1.670e+04
   17    28    31 5.020e+00 -1.447e+01 -8.954e+00    -3.383e+05
   18    28    31 1.173e+01 -9.452e+00 9.286e+00    -4.409e+04
   19    80    44 -1.924e+01 1.466e+01 5.104e+00    1.524e+02
   20    80    44 -1.576e+00 1.786e+00 -6.917e+00    -2.755e+04
   21    70    33 6.409e+00 1.539e+01 8.765e+00    -9.336e+05
   22    70    33 1.481e+00 -1.270e+00 5.563e+00    -7.987e+04
   23     9    84 1.235e+01 8.202e+00 9.286e+00    -8.898e+05
   24     9    84 5.517e+00 1.390e+01 -1.912e+01    -8.234e+05
   25    50    75 7.363e+00 -1.523e+01 -1.338e+01    -4.510e+05
   26    50    75 7.036e+00 6.358e+00 -5.747e+00    7.374e+02
   27    75     9 7.357e+00 -1.015e+01 9.286e+00    -4.151e+04
   28    75     9 -8.274e+00 -8.201e+00 -6.620e+00    -5.097e+04
   29    24    83 7.362e+00 8.011e-02 -5.838e+00    -1.881e+03
   30    24    83 -2.311e+00 -6.358e+00 -1.197e+01    -2.098e+05
   31    32     1 8.709e+00 -8.004e-02 5.838e+00    -2.086e+05
   32    32     1 1.423e+01 -8.358e+00 9.286e+00    -1.364e+05
   33    98    82 -1.347e+01 -1.640e+01 6.263e+00    -5.566e+05
   34    98    82 -1.099e+00 7.240e+00 -8.216e+00    -1.532e+05
   35    12    42 7.815e-01 -1.249e+01 -6.922e+00    -3.467e+05
   36    12    42 -1.580e+01 1.220e+01 -6.917e+00    -1.102e+05
   37    28    74 1.995e-02 1.452e+01 -7.023e+00    -5.586e+04
   38    28    74 1.554e-01 1.069e+00 -8.954e+00    -3.291e+04
   39    28    50 1.994e-02 -1.439e+01 -8.954e+00    -5.436e+05
   40    28    50 7.036e+00 -1.835e+01 -4.331e+00    -4.106e+05
   41     2    99 1.462e+00 1.500e+01 1.199e+01    -8.092e+05
   42     2    99 -1.971e+00 -5.087e+00 -5.094e+00    -2.355e+04
   43    84    73 5.517e+00 -1.390e+01 -1.912e+01    -7.563e+05
   44    84    73 1.672e+01 -3.048e+00 9.283e+00    -2.906e+04
   45    44    62 1.342e+01 -4.962e-01 5.103e+00    -3.244e+05
   46    44    62 -1.854e+01 -1.342e+01 1.440e+01    -7.208e+05
   47     9    58 1.177e+01 -8.279e+00 9.286e+00    -1.624e+05
   48     9    58 -3.774e+00 1.441e+01 -2.902e+00    -3.964e+05
   49    53    61 1.250e+01 1.548e+01 -1.567e+01    -1.507e+05
   50    53    61 -2.296e+00 4.000e-01 3.766e+00    -3.078e+05
   51    27    35 2.689e+00 1.967e+00 -4.330e+00    5.953e+02
   52    27    35 -1.219e+01 6.603e+00 -8.216e+00    -9.763e+04
   53    12    35 1.578e+01 -1.249e+01 -6.922e+00    -1.274e+04
   54    12    35 -1.219e+01 1.602e+00 -4.330e+00    -3.058e+05
